"id","location","fault_severity","severity_type","res.size","event.size","feat.size","tot.vol"
12010,"location 405","1","severity_type 2",1,2,2,2
12011,"location 485","0","severity_type 2",1,2,2,15
12013,"location 484","0","severity_type 2",1,2,5,9
12016,"location 480","0","severity_type 2",1,2,4,109
12017,"location 995","0","severity_type 2",1,1,3,26
12018,"location 242","0","severity_type 2",1,2,2,13
12022,"location 643","1","severity_type 1",1,1,2,2
12029,"location 742","0","severity_type 1",1,2,1,2
12030,"location 707","0","severity_type 1",2,3,4,8
12034,"location 707","0","severity_type 2",2,2,3,10
12037,"location 151","1","severity_type 1",1,1,2,2
12038,"location 349","0","severity_type 2",1,2,2,2
12043,"location 126","0","severity_type 2",1,2,6,27
12046,"location 627","0","severity_type 1",2,3,3,45
12047,"location 324","1","severity_type 2",1,2,5,9
12048,"location 690","1","severity_type 1",1,1,4,8
12050,"location 860","0","severity_type 1",1,1,2,2
12052,"location 817","0","severity_type 1",1,1,1,1
12053,"location 881","1","severity_type 1",2,2,2,2
12054,"location 825","1","severity_type 1",1,2,2,11
12055,"location 1052","0","severity_type 2",1,1,3,4
12063,"location 9","0","severity_type 2",1,1,1,3
12066,"location 501","0","severity_type 2",1,2,4,8
12068,"location 899","0","severity_type 1",1,1,2,2
12069,"location 243","0","severity_type 2",1,2,6,8
12073,"location 469","0","severity_type 1",1,1,2,2
12074,"location 734","0","severity_type 1",1,2,4,74
12077,"location 810","0","severity_type 1",2,3,4,30
12079,"location 668","2","severity_type 1",1,1,5,44
12080,"location 135","0","severity_type 2",1,2,4,18
12087,"location 1100","2","severity_type 1",1,2,2,14
12088,"location 684","2","severity_type 2",1,1,4,45
12090,"location 921","1","severity_type 2",1,1,2,34
12095,"location 471","0","severity_type 2",1,2,2,22
12097,"location 812","0","severity_type 1",1,1,4,772
12098,"location 599","0","severity_type 2",1,1,1,9
12099,"location 957","0","severity_type 1",1,2,2,3
12103,"location 716","0","severity_type 1",1,1,1,1
12107,"location 690","0","severity_type 1",1,1,2,12
12108,"location 1086","0","severity_type 2",1,1,1,14
12109,"location 662","0","severity_type 1",2,2,2,3
12112,"location 1019","0","severity_type 2",1,1,1,6
12117,"location 763","2","severity_type 2",1,1,2,73
12122,"location 794","0","severity_type 1",4,4,4,4
12126,"location 1100","2","severity_type 2",1,1,2,45
12127,"location 38","0","severity_type 5",2,2,3,3
12131,"location 1084","2","severity_type 1",2,3,2,5
12132,"location 157","0","severity_type 2",1,2,2,7
12137,"location 763","1","severity_type 2",1,1,2,11
12139,"location 155","0","severity_type 2",1,2,3,30
12140,"location 91","0","severity_type 2",1,2,4,369
12143,"location 102","0","severity_type 2",1,2,8,369
12145,"location 645","2","severity_type 1",1,4,4,12
12147,"location 943","0","severity_type 1",1,1,1,6
12153,"location 976","1","severity_type 1",1,2,4,17
12154,"location 500","0","severity_type 2",1,2,6,12
12158,"location 498","0","severity_type 2",1,2,6,76
12159,"location 692","1","severity_type 1",1,1,2,2
12170,"location 894","1","severity_type 1",1,1,2,2
12174,"location 133","0","severity_type 2",1,2,4,6
12175,"location 495","0","severity_type 2",1,2,2,38
12177,"location 251","1","severity_type 2",1,2,2,2
12178,"location 684","1","severity_type 2",1,1,2,43
12179,"location 700","1","severity_type 1",1,1,2,4
12183,"location 490","0","severity_type 2",1,2,4,7
12184,"location 474","0","severity_type 2",1,2,6,10
12186,"location 1093","0","severity_type 1",3,4,5,12
12189,"location 157","1","severity_type 1",1,2,3,3
12191,"location 714","1","severity_type 1",1,1,1,1
12193,"location 159","0","severity_type 2",1,2,2,17
12194,"location 1008","0","severity_type 2",1,1,3,11
12195,"location 252","0","severity_type 4",1,1,4,4
12197,"location 166","1","severity_type 2",1,2,2,2
12198,"location 1052","0","severity_type 1",1,2,5,146
12199,"location 931","0","severity_type 1",1,2,4,12
12200,"location 892","2","severity_type 1",1,3,6,48
12201,"location 480","0","severity_type 2",1,2,4,98
12202,"location 810","1","severity_type 2",1,1,2,50
12215,"location 122","0","severity_type 2",1,2,8,12
12216,"location 102","0","severity_type 2",1,2,10,18
12218,"location 266","0","severity_type 2",1,2,6,9
12219,"location 809","0","severity_type 1",1,1,2,2
12221,"location 159","0","severity_type 2",1,2,2,11
12224,"location 810","0","severity_type 2",1,1,2,8
12226,"location 7","0","severity_type 1",1,1,2,12
12228,"location 808","0","severity_type 1",1,2,2,17
12229,"location 704","0","severity_type 2",1,1,1,2
12230,"location 166","0","severity_type 2",1,2,5,5
12232,"location 1052","2","severity_type 1",2,2,2,8
12233,"location 1024","0","severity_type 1",1,1,3,54
12235,"location 962","1","severity_type 2",1,1,2,10
12241,"location 425","1","severity_type 2",1,1,1,1
12244,"location 1062","0","severity_type 2",1,1,1,1
12252,"location 242","0","severity_type 2",1,2,6,268
12255,"location 938","1","severity_type 1",2,2,2,5
12256,"location 497","0","severity_type 2",1,2,2,14
12257,"location 172","1","severity_type 2",1,2,4,6
12259,"location 707","0","severity_type 2",2,2,4,5
12261,"location 1089","2","severity_type 1",1,1,3,29
12264,"location 942","0","severity_type 1",2,2,3,5
12266,"location 734","1","severity_type 1",2,3,3,13
12267,"location 957","0","severity_type 2",1,1,2,6
12269,"location 627","1","severity_type 1",3,4,7,17
12272,"location 298","1","severity_type 2",1,2,2,3
12276,"location 1008","1","severity_type 2",1,1,5,18
12277,"location 1107","2","severity_type 1",1,2,8,225
12281,"location 500","0","severity_type 2",1,2,4,8
12283,"location 944","1","severity_type 1",1,1,5,7
12284,"location 1031","1","severity_type 1",1,1,2,14
12289,"location 122","0","severity_type 2",1,2,6,34
12290,"location 116","0","severity_type 2",1,2,2,10
12291,"location 664","0","severity_type 1",1,1,2,14
12293,"location 147","0","severity_type 2",1,2,5,5
12294,"location 641","2","severity_type 1",1,2,4,56
12297,"location 1055","0","severity_type 1",1,2,2,248
12304,"location 995","2","severity_type 2",1,1,2,8
12305,"location 131","1","severity_type 2",1,2,2,2
12306,"location 282","0","severity_type 2",1,2,2,6
12308,"location 1018","0","severity_type 1",1,2,3,5
12311,"location 921","1","severity_type 2",1,1,2,11
12314,"location 844","2","severity_type 1",1,1,3,12
12316,"location 240","0","severity_type 2",1,2,4,6
12317,"location 244","0","severity_type 2",1,2,2,28
12318,"location 1000","0","severity_type 2",1,1,3,3
12319,"location 509","0","severity_type 2",1,2,2,28
12320,"location 903","0","severity_type 2",1,1,1,1
12321,"location 242","0","severity_type 2",1,2,6,375
12324,"location 1109","1","severity_type 1",2,2,2,4
12325,"location 88","1","severity_type 1",1,1,2,4
12329,"location 644","1","severity_type 1",1,2,4,12
12336,"location 653","0","severity_type 1",2,2,2,7
12337,"location 977","1","severity_type 5",1,1,2,6
12338,"location 684","2","severity_type 1",1,2,4,165
12344,"location 1056","1","severity_type 1",1,1,2,2
12348,"location 471","0","severity_type 2",1,1,1,2
12349,"location 600","2","severity_type 2",1,1,2,22
12352,"location 1078","0","severity_type 1",1,1,2,27
12353,"location 1042","0","severity_type 2",1,1,1,26
12357,"location 476","0","severity_type 2",1,2,7,69
12359,"location 108","0","severity_type 2",1,2,4,4
12362,"location 473","0","severity_type 2",1,2,4,12
12363,"location 1086","1","severity_type 2",1,1,2,6
12364,"location 468","0","severity_type 1",1,2,5,9
12365,"location 682","0","severity_type 1",1,1,2,8
12367,"location 926","2","severity_type 1",1,1,6,43
12370,"location 602","0","severity_type 2",1,1,2,4
12372,"location 493","0","severity_type 2",1,2,6,30
12376,"location 734","1","severity_type 2",2,2,6,17
12378,"location 794","0","severity_type 1",2,2,3,4
12380,"location 793","0","severity_type 2",1,1,2,23
12383,"location 601","2","severity_type 1",2,2,3,12
12384,"location 14","0","severity_type 1",1,1,2,9
12385,"location 1100","2","severity_type 1",1,2,4,57
12389,"location 1015","0","severity_type 1",1,1,1,1
12390,"location 885","0","severity_type 1",1,1,3,5
12393,"location 691","1","severity_type 2",2,3,4,10
12394,"location 839","1","severity_type 1",1,1,2,3
12396,"location 1107","0","severity_type 2",1,1,3,20
12398,"location 976","0","severity_type 2",1,1,2,22
12402,"location 579","0","severity_type 2",1,1,1,1
12407,"location 899","1","severity_type 1",1,4,6,15
12409,"location 149","0","severity_type 2",1,2,4,8
12411,"location 1095","1","severity_type 4",1,1,2,4
12412,"location 244","0","severity_type 2",1,2,2,61
12414,"location 141","1","severity_type 2",1,2,4,4
12418,"location 864","1","severity_type 1",1,1,2,4
12420,"location 691","1","severity_type 2",2,2,3,6
12430,"location 267","0","severity_type 2",1,2,3,4
12431,"location 471","0","severity_type 2",1,2,3,191
12433,"location 353","1","severity_type 2",1,2,2,2
12434,"location 579","0","severity_type 1",1,1,2,5
12441,"location 826","1","severity_type 1",3,3,8,20
12444,"location 314","0","severity_type 2",1,2,2,6
12445,"location 2","1","severity_type 1",3,3,6,6
12446,"location 618","1","severity_type 1",2,2,5,6
12449,"location 946","0","severity_type 1",1,1,3,22
12450,"location 763","0","severity_type 2",1,1,1,20
12452,"location 894","0","severity_type 2",1,1,1,2
12454,"location 1107","1","severity_type 1",1,2,4,237
12463,"location 9","0","severity_type 1",2,2,2,5
12464,"location 466","0","severity_type 2",1,2,4,30
12468,"location 165","0","severity_type 2",1,2,4,6
12469,"location 945","0","severity_type 1",1,1,2,3
12471,"location 171","0","severity_type 1",1,2,3,3
12472,"location 107","0","severity_type 1",1,3,6,8
12473,"location 1019","2","severity_type 2",1,1,4,45
12475,"location 155","0","severity_type 2",1,2,2,25
12476,"location 248","0","severity_type 1",1,3,4,4
12478,"location 102","1","severity_type 2",1,2,7,9
12479,"location 1107","1","severity_type 1",1,2,4,14
12490,"location 704","2","severity_type 1",1,1,1,1
12493,"location 137","0","severity_type 1",1,3,5,7
12494,"location 469","0","severity_type 2",1,2,2,89
12495,"location 1019","0","severity_type 2",1,1,1,4
12496,"location 707","0","severity_type 2",1,1,2,8
12498,"location 145","0","severity_type 2",1,2,3,3
12502,"location 995","2","severity_type 1",1,2,4,19
12504,"location 802","1","severity_type 1",2,2,2,2
12506,"location 619","0","severity_type 1",1,1,4,416
12510,"location 126","0","severity_type 2",1,2,6,26
12513,"location 972","1","severity_type 4",2,3,4,10
12514,"location 363","0","severity_type 2",1,2,4,9
12517,"location 76","1","severity_type 1",1,1,2,3
12522,"location 1052","0","severity_type 2",1,1,2,19
12524,"location 721","0","severity_type 1",1,1,1,1
12528,"location 627","0","severity_type 2",2,2,2,3
12529,"location 534","0","severity_type 1",2,3,5,13
12530,"location 946","0","severity_type 1",1,1,3,102
12531,"location 401","0","severity_type 4",1,1,1,1
12532,"location 915","2","severity_type 1",1,1,2,11
12533,"location 373","0","severity_type 2",1,2,4,39
12534,"location 378","0","severity_type 2",1,2,2,7
12535,"location 1042","1","severity_type 2",1,1,2,28
12537,"location 1042","0","severity_type 2",1,1,1,48
12538,"location 976","1","severity_type 2",1,1,2,6
12539,"location 695","0","severity_type 1",1,1,1,1
12541,"location 691","0","severity_type 1",3,3,3,9
12544,"location 17","1","severity_type 1",1,1,1,1
12560,"location 155","0","severity_type 2",1,2,2,20
12564,"location 996","1","severity_type 1",1,1,1,1
12567,"location 566","2","severity_type 1",2,2,4,58
12568,"location 110","0","severity_type 4",1,1,1,2
12573,"location 805","0","severity_type 1",1,1,2,3
12575,"location 471","0","severity_type 2",1,2,19,127
12579,"location 472","0","severity_type 4",1,1,1,1
12583,"location 3","0","severity_type 2",1,1,1,1
12584,"location 471","0","severity_type 2",1,2,6,6
12586,"location 469","0","severity_type 2",1,2,6,46
12590,"location 1019","2","severity_type 1",1,2,2,63
12594,"location 400","1","severity_type 2",1,2,5,5
12596,"location 218","0","severity_type 4",1,1,1,1
12597,"location 609","1","severity_type 2",2,3,5,13
12598,"location 159","0","severity_type 2",1,2,2,2
12599,"location 638","0","severity_type 4",1,2,2,8
12602,"location 945","0","severity_type 1",2,2,6,11
12605,"location 149","0","severity_type 2",1,2,7,15
12608,"location 429","1","severity_type 1",1,1,2,2
12609,"location 1086","0","severity_type 2",1,1,1,10
12610,"location 648","1","severity_type 1",2,2,4,5
12612,"location 108","1","severity_type 2",1,2,6,6
12613,"location 757","0","severity_type 1",2,3,3,4
12619,"location 326","0","severity_type 4",1,1,1,1
12621,"location 514","0","severity_type 2",1,2,2,23
12623,"location 297","0","severity_type 4",1,1,1,2
12625,"location 826","0","severity_type 1",1,1,2,2
12631,"location 47","0","severity_type 3",1,2,2,9
12635,"location 925","0","severity_type 1",1,1,1,11
12639,"location 292","0","severity_type 2",1,2,4,10
12640,"location 690","0","severity_type 1",1,1,1,1
12643,"location 365","0","severity_type 4",1,1,6,6
12644,"location 744","0","severity_type 1",2,2,2,3
12645,"location 734","2","severity_type 1",2,3,4,37
12646,"location 380","0","severity_type 2",1,2,2,6
12647,"location 426","0","severity_type 4",1,1,2,2
12649,"location 434","1","severity_type 2",1,2,13,16
12650,"location 100","0","severity_type 4",1,1,1,1
12651,"location 1030","1","severity_type 1",1,1,2,4
12652,"location 932","0","severity_type 2",1,1,2,2
12655,"location 471","0","severity_type 2",1,2,6,22
12657,"location 653","0","severity_type 1",2,3,2,22
12659,"location 317","0","severity_type 1",1,3,4,4
12660,"location 947","1","severity_type 1",2,4,3,14
12662,"location 707","0","severity_type 2",1,1,3,13
12663,"location 240","1","severity_type 2",1,2,4,4
12671,"location 931","0","severity_type 2",1,1,1,1
12674,"location 128","0","severity_type 2",1,2,2,2
12675,"location 1107","1","severity_type 1",1,2,4,46
12676,"location 519","0","severity_type 2",1,2,4,4
12681,"location 551","2","severity_type 1",1,1,3,24
12682,"location 794","0","severity_type 1",3,3,3,5
12684,"location 120","1","severity_type 2",1,2,2,2
12686,"location 814","0","severity_type 1",1,1,2,10
12690,"location 1023","1","severity_type 5",1,1,2,2
12692,"location 816","0","severity_type 1",1,1,1,1
12694,"location 1107","2","severity_type 1",1,2,6,79
12695,"location 839","0","severity_type 4",1,1,1,14
12697,"location 708","0","severity_type 1",1,1,2,3
12698,"location 704","1","severity_type 2",1,1,3,5
12699,"location 91","0","severity_type 2",1,2,10,133
12700,"location 825","1","severity_type 2",1,1,2,2
12705,"location 249","1","severity_type 2",1,2,2,12
12707,"location 9","0","severity_type 1",2,3,2,7
12708,"location 1094","1","severity_type 1",1,1,2,3
12709,"location 1106","0","severity_type 1",1,1,2,13
12710,"location 1086","2","severity_type 1",1,2,3,90
12711,"location 451","0","severity_type 2",1,2,4,34
12712,"location 418","0","severity_type 4",1,1,2,2
12714,"location 964","1","severity_type 1",1,1,2,20
12716,"location 460","1","severity_type 2",1,2,6,30
12718,"location 507","0","severity_type 2",1,2,2,10
12719,"location 169","0","severity_type 1",1,3,6,8
12720,"location 1075","1","severity_type 1",1,2,3,28
12722,"location 95","0","severity_type 4",1,1,2,2
12733,"location 329","0","severity_type 2",1,2,4,4
12734,"location 798","0","severity_type 1",1,2,2,24
12735,"location 826","0","severity_type 1",2,2,4,10
12736,"location 836","0","severity_type 1",1,1,3,412
12741,"location 13","1","severity_type 4",2,2,2,2
12742,"location 280","1","severity_type 2",1,2,4,4
12743,"location 734","0","severity_type 1",1,2,5,34
12744,"location 57","2","severity_type 1",1,1,2,9
12745,"location 821","1","severity_type 1",2,3,5,41
12746,"location 128","0","severity_type 2",1,2,4,8
12747,"location 206","1","severity_type 2",1,2,2,2
12750,"location 1107","2","severity_type 1",1,2,4,69
12752,"location 499","0","severity_type 2",1,2,6,237
12753,"location 124","0","severity_type 2",1,2,7,43
12757,"location 814","0","severity_type 2",1,1,2,11
12759,"location 380","0","severity_type 2",1,2,2,26
12760,"location 249","0","severity_type 2",1,2,2,6
12761,"location 1052","2","severity_type 1",1,2,4,25
12762,"location 775","0","severity_type 1",1,2,2,16
12763,"location 124","0","severity_type 2",1,2,6,10
12764,"location 653","0","severity_type 2",1,1,2,10
12765,"location 756","0","severity_type 1",2,2,2,3
12770,"location 895","1","severity_type 1",1,3,6,38
12772,"location 466","0","severity_type 2",1,2,4,24
